"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","Regional","2015-09-20",6.65,237
"Departure","Regional","2015-09-21",4.34,361
"Departure","Regional","2015-09-22",8.13,319
"Departure","Regional","2015-09-23",6.96,306
"Departure","Regional","2015-09-24",4.34,362
"Departure","Regional","2015-09-25",8.67,344
"Departure","Regional","2015-09-26",7.3,242
"Departure","Regional","2015-09-27",6.86,246
"Departure","Regional","2015-09-28",11.1,336
"Departure","Regional","2015-09-29",4.76,326
"Departure","Regional","2015-09-30",12.41,320
"Departure","Regional","2015-10-01",7.93,347
"Departure","Regional","2015-10-02",7.64,366
"Departure","Regional","2015-10-03",13.31,233
"Departure","Regional","2015-10-04",4.33,272
"Departure","Regional","2015-10-05",8.62,344
"Departure","Regional","2015-10-06",4.03,334
"Departure","Regional","2015-10-07",5.71,347
"Departure","Regional","2015-10-08",5.56,334
"Departure","Regional","2015-10-09",6.13,368
"Departure","Regional","2015-10-10",12.23,233
"Departure","Regional","2015-10-11",4.73,211
"Departure","Regional","2015-10-12",6.65,313
"Departure","Regional","2015-10-13",4.32,357
"Departure","Regional","2015-10-14",7.03,330
"Departure","Regional","2015-10-15",6.22,352
"Departure","Regional","2015-10-16",5.49,356
"Departure","Regional","2015-10-17",10.36,233
"Departure","Regional","2015-10-18",3.83,260
"Departure","Regional","2015-10-19",4.67,349
"Departure","Regional","2015-10-20",4.86,330
"Departure","Regional","2015-10-21",6.51,334
"Departure","Regional","2015-10-22",11.57,340
"Departure","Regional","2015-10-23",11.98,354
"Departure","Regional","2015-10-24",5.32,232
"Departure","Regional","2015-10-25",3.9,223
"Departure","Regional","2015-10-26",7.68,334
"Departure","Regional","2015-10-27",9.71,326
"Departure","Regional","2015-10-28",11.23,350
"Departure","Regional","2015-10-29",5.99,351
"Departure","Regional","2015-10-30",7.19,354
"Departure","Regional","2015-10-31",1.87,216
"Departure","Regional","2015-11-01",3.32,204
"Departure","Regional","2015-11-02",5.23,294
"Departure","Regional","2015-11-03",8.69,341
"Departure","Regional","2015-11-04",6.68,347
"Departure","Regional","2015-11-05",7.74,352
"Departure","Regional","2015-11-06",6.23,354
"Departure","Regional","2015-11-07",4.76,244
"Departure","Regional","2015-11-08",4.1,251
"Departure","Regional","2015-11-09",4.23,351
"Departure","Regional","2015-11-10",14.39,325
"Departure","Regional","2015-11-11",7.83,333
"Departure","Regional","2015-11-12",5.97,340
"Departure","Regional","2015-11-13",4.96,341
"Departure","Regional","2015-11-14",8.49,247
"Departure","Regional","2015-11-15",7.9,252
"Departure","Regional","2015-11-16",3.79,389
"Departure","Regional","2015-11-17",3.3,338
"Departure","Regional","2015-11-18",4.27,367
"Departure","Regional","2015-11-19",7.24,357
"Departure","Regional","2015-11-20",7.33,344
"Departure","Regional","2015-11-21",0.87,241
"Departure","Regional","2015-11-22",1.01,267
"Departure","Regional","2015-11-23",5.32,369
"Departure","Regional","2015-11-24",4.2,374
"Departure","Regional","2015-11-25",1.92,374
"Departure","Regional","2015-11-26",3,387
"Departure","Regional","2015-11-27",1.99,381
"Departure","Regional","2015-11-28",2.25,252
"Departure","Regional","2015-11-29",4.88,268
"Departure","Regional","2015-11-30",9.43,373
"Departure","Regional","2015-12-01",5.67,325
"Departure","Regional","2015-12-02",11.56,326
"Departure","Regional","2015-12-03",14.41,335
"Departure","Regional","2015-12-04",11.36,334
"Departure","Regional","2015-12-05",10.32,250
"Departure","Regional","2015-12-06",9.41,267
"Departure","Regional","2015-12-07",9.72,350
"Departure","Regional","2015-12-08",5.81,324
"Departure","Regional","2015-12-09",9.42,344
"Departure","Regional","2015-12-10",12.6,347
"Departure","Regional","2015-12-11",9.57,360
"Departure","Regional","2015-12-12",16.34,231
"Departure","Regional","2015-12-13",11.1,230
"Departure","Regional","2015-12-14",11.46,347
"Departure","Regional","2015-12-15",13.58,348
"Departure","Regional","2015-12-16",9.55,382
"Departure","Regional","2015-12-17",6.91,382
"Departure","Regional","2015-12-18",11.65,399
"Departure","Regional","2015-12-19",7.81,309
"Departure","Regional","2015-12-20",5.45,294
"Departure","Regional","2015-12-21",13.39,379
"Departure","Regional","2015-12-22",18.01,372
"Departure","Regional","2015-12-23",6.6,364
"Departure","Regional","2015-12-24",6.45,251
"Departure","Regional","2015-12-25",8.24,250
"Departure","Regional","2015-12-26",13.13,211
"Departure","Regional","2015-12-27",1.25,249
"Departure","Regional","2015-12-28",8.16,316
"Departure","Regional","2015-12-29",12.22,299
"Departure","Regional","2015-12-30",4.77,313
"Departure","Regional","2015-12-31",4.54,262
"Departure","Regional","2016-01-01",4.09,234
"Departure","Regional","2016-01-02",5.73,212
"Departure","Regional","2016-01-03",2.51,233
"Departure","Regional","2016-01-04",5.64,317
"Departure","Regional","2016-01-05",4.71,293
"Departure","Regional","2016-01-06",5.64,325
"Departure","Regional","2016-01-07",4.78,314
"Departure","Regional","2016-01-08",8.29,301
"Departure","Regional","2016-01-09",20.33,211
"Departure","Regional","2016-01-10",17.68,224
"Departure","Regional","2016-01-11",9.14,289
"Departure","Regional","2016-01-12",12.93,279
"Departure","Regional","2016-01-13",26.98,265
"Departure","Regional","2016-01-14",12.06,300
"Departure","Regional","2016-01-15",13.12,280
"Departure","Regional","2016-01-16",27.95,194
"Departure","Regional","2016-01-17",13.69,216
"Departure","Regional","2016-01-18",14.27,283
"Departure","Regional","2016-01-19",8.5,285
"Departure","Regional","2016-01-20",8.55,280
"Departure","Regional","2016-01-21",15.64,280
"Departure","Regional","2016-01-22",11.69,298
"Departure","Regional","2016-01-23",10.09,216
"Departure","Regional","2016-01-24",10.98,210
"Departure","Regional","2016-01-25",8.82,299
"Departure","Regional","2016-01-26",9.16,293
"Departure","Regional","2016-01-27",13.69,304
"Departure","Regional","2016-01-28",4.12,316
"Departure","Regional","2016-01-29",9.92,328
"Departure","Regional","2016-01-30",10.66,228
"Departure","Regional","2016-01-31",5.04,224
"Departure","Regional","2016-02-01",10.15,298
"Departure","Regional","2016-02-02",7.6,299
"Departure","Regional","2016-02-03",15.77,295
"Departure","Regional","2016-02-04",8.32,308
"Departure","Regional","2016-02-05",8.22,295
"Departure","Regional","2016-02-06",10.73,220
"Departure","Regional","2016-02-07",0.04,180
"Departure","Regional","2016-02-08",1.73,201
"Departure","Regional","2016-02-09",2.08,236
"Departure","Regional","2016-02-10",2.47,285
"Departure","Regional","2016-02-11",7.12,289
"Departure","Regional","2016-02-12",3.23,278
"Departure","Regional","2016-02-13",2.4,215
"Departure","Regional","2016-02-14",3.71,235
"Departure","Regional","2016-02-15",12.41,324
"Departure","Regional","2016-02-16",6.21,297
"Departure","Regional","2016-02-17",19.07,283
"Departure","Regional","2016-02-18",10.16,304
"Departure","Regional","2016-02-19",14.48,291
"Departure","Regional","2016-02-20",7.87,223
"Departure","Regional","2016-02-21",3.72,219
"Departure","Regional","2016-02-22",2.42,283
"Departure","Regional","2016-02-23",5.9,308
"Departure","Regional","2016-02-24",4.47,300
"Departure","Regional","2016-02-25",2.16,290
"Departure","Regional","2016-02-26",7.07,315
"Departure","Regional","2016-02-27",5.02,215
"Departure","Regional","2016-02-28",4.03,211
"Departure","Regional","2016-02-29",3.87,299
"Departure","Regional","2016-03-01",5.28,299
"Departure","Regional","2016-03-02",8.16,265
"Departure","Regional","2016-03-03",10.16,287
"Departure","Regional","2016-03-04",11.06,305
"Departure","Regional","2016-03-05",9.37,223
"Departure","Regional","2016-03-06",3.53,221
"Departure","Regional","2016-03-07",9.45,296
"Departure","Regional","2016-03-08",6.34,281
"Departure","Regional","2016-03-09",10.32,292
"Departure","Regional","2016-03-10",13.59,226
"Departure","Regional","2016-03-11",11.8,435
"Departure","Regional","2016-03-12",7.8,60
"Departure","Regional","2016-03-13",3.03,120
"Departure","Regional","2016-03-14",6.99,178
"Departure","Regional","2016-03-15",3.94,239
"Departure","Regional","2016-03-16",5.99,340
"Departure","Regional","2016-03-17",9.62,276
"Departure","Regional","2016-03-18",5.76,318
"Departure","Regional","2016-03-19",4.42,283
"Departure","Regional","2016-03-20",-0.06,156
"Departure","Regional","2016-03-21",2.3,292
"Departure","Regional","2016-03-22",2.68,282
"Departure","Regional","2016-03-23",3.57,290
"Departure","Regional","2016-03-24",5,235
"Departure","Regional","2016-03-25",12.92,142
"Departure","Regional","2016-03-26",0.25,216
"Departure","Regional","2016-03-27",-2.07,231
"Departure","Regional","2016-03-28",8.27,321
"Departure","Regional","2016-03-29",1.83,289
"Departure","Regional","2016-03-30",4.26,301
"Departure","Regional","2016-03-31",1.53,302
"Departure","Regional","2016-04-01",1.85,306
"Departure","Regional","2016-04-02",8.67,212
"Departure","Regional","2016-04-03",1.96,229
"Departure","Regional","2016-04-04",5.42,297
"Departure","Regional","2016-04-05",0.86,264
"Departure","Regional","2016-04-06",0.45,297
"Departure","Regional","2016-04-07",1.9,287
"Departure","Regional","2016-04-08",2.48,300
"Departure","Regional","2016-04-09",2.33,206
"Departure","Regional","2016-04-10",2.24,235
"Departure","Regional","2016-04-11",1.5,302
"Departure","Regional","2016-04-12",7.34,295
"Departure","Regional","2016-04-13",0.82,283
"Departure","Regional","2016-04-14",2.99,315
"Departure","Regional","2016-04-15",8.62,293
"Departure","Regional","2016-04-16",9.13,188
"Departure","Regional","2016-04-17",0.93,225
"Departure","Regional","2016-04-18",3.14,285
"Departure","Regional","2016-04-19",0.97,279
"Departure","Regional","2016-04-20",2.58,291
"Departure","Regional","2016-04-21",5.09,239
"Departure","Regional","2016-04-22",0.27,191
"Departure","Regional","2016-04-23",1.85,162
"Departure","Regional","2016-04-24",3.34,207
"Departure","Regional","2016-04-25",4.18,300
"Departure","Regional","2016-04-26",5.72,268
"Departure","Regional","2016-04-27",4.01,291
"Departure","Regional","2016-04-28",1.61,302
"Departure","Regional","2016-04-29",1.95,324
"Departure","Regional","2016-04-30",5.14,185
"Departure","Regional","2016-05-01",-0.34,261
"Departure","Regional","2016-05-02",0.02,516
"Departure","Regional","2016-05-03",-0.71,410
"Departure","Regional","2016-05-04",3.49,367
"Departure","Regional","2016-05-05",0.56,402
"Departure","Regional","2016-05-06",1.62,399
"Departure","Regional","2016-05-07",0.26,291
"Departure","Regional","2016-05-08",1.17,315
"Departure","Regional","2016-05-09",0.98,399
"Departure","Regional","2016-05-10",-0.26,370
"Departure","Regional","2016-05-11",0.41,391
"Departure","Regional","2016-05-12",0.48,406
"Departure","Regional","2016-05-13",0.29,411
"Departure","Regional","2016-05-14",-0.58,295
"Departure","Regional","2016-05-15",-0.72,325
"Departure","Regional","2016-05-16",10,375
"Departure","Regional","2016-05-17",2.44,390
"Departure","Regional","2016-05-18",2.06,374
"Departure","Regional","2016-05-19",5.7,389
"Departure","Regional","2016-05-20",2.01,418
"Departure","Regional","2016-05-21",0.99,297
"Departure","Regional","2016-05-22",1.5,303
"Departure","Regional","2016-05-23",6.85,404
"Departure","Regional","2016-05-24",2.06,355
"Departure","Regional","2016-05-25",1.61,394
"Departure","Regional","2016-05-26",2.14,355
"Departure","Regional","2016-05-27",0.03,269
"Departure","Regional","2016-05-28",1,207
"Departure","Regional","2016-05-29",3.69,278
"Departure","Regional","2016-05-30",4.18,403
"Departure","Regional","2016-05-31",7.41,335
"Departure","Regional","2016-06-01",5.41,370
"Departure","Regional","2016-06-02",6.15,379
"Departure","Regional","2016-06-03",5.02,397
"Departure","Regional","2016-06-04",5.51,251
"Departure","Regional","2016-06-05",3.26,284
"Departure","Regional","2016-06-06",14.6,355
"Departure","Regional","2016-06-07",9.93,364
"Departure","Regional","2016-06-08",3.8,379
"Departure","Regional","2016-06-09",8.86,388
"Departure","Regional","2016-06-10",4.57,349
"Departure","Regional","2016-06-11",1.81,259
"Departure","Regional","2016-06-12",3.08,293
"Departure","Regional","2016-06-13",6.28,391
"Departure","Regional","2016-06-14",0.9,351
"Departure","Regional","2016-06-15",8.02,366
"Departure","Regional","2016-06-16",1.49,410
"Departure","Regional","2016-06-17",2.38,397
"Departure","Regional","2016-06-18",8.17,237
"Departure","Regional","2016-06-19",2.51,285
"Departure","Regional","2016-06-20",3.99,384
"Departure","Regional","2016-06-21",2.96,371
"Departure","Regional","2016-06-22",3.3,373
"Departure","Regional","2016-06-23",12.22,281
"Departure","Regional","2016-06-24",5.99,388
"Departure","Regional","2016-06-25",6.27,256
"Departure","Regional","2016-06-26",1.95,307
"Departure","Regional","2016-06-27",8.37,380
